run1_srcid,sector,input_file,source_file,source_member,aermod_srcid,facility_id,facility_name,region_cd,erptype,unit_id,rel_point_id,process_id,scc,poll,longitude,latitude,utm_e_m,utm_n_m,src_elev_m,ann_value,emis_gps,so2_ann_value_total,so2_emis_gps_total,so2_allocation_fraction,allocation_basis,stkhgt,stkhgt_m,stkdiam,stkdiam_m,stktemp,stktemp_k,stkvel,stkvel_mps,srcgroup,rank
Q0002491,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4924411_90227313_86190312_122156314,4924411,BAYTOWN REFINERY,48201,2,90227313,86190312,122156314,10200601,SO2,-95.003333,29.743056,306267.1727882117,3291995.14934764,0.0,0.2858111719652561,0.00822182691934285,1484.3762,42.70051487376928,0.00019254631808651748,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,20.5,6.2484,6.0,1.8288,520.0,544.2611111111111,12.8,3.901440000000001,FAC006,6
Q0002492,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4924411_90227413_86190412_122156414,4924411,BAYTOWN REFINERY,48201,2,90227413,86190412,122156414,10200601,SO2,-95.003333,29.743056,306267.1727882117,3291995.14934764,0.0,0.26993277352274186,0.0077650587571571365,1484.3762,42.70051487376928,0.00018184930041504428,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,20.5,6.2484,6.0,1.8288,520.0,544.2611111111111,10.1,3.07848,FAC006,6
Q0002493,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4924411_90227513_86190512_122156514,4924411,BAYTOWN REFINERY,48201,2,90227513,86190512,122156514,10200601,SO2,-95.003333,29.743056,306267.1727882117,3291995.14934764,0.0,0.33344636729279875,0.009592131405899993,1484.3762,42.70051487376928,0.00022463737110093706,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,20.5,6.2484,6.0,1.8288,520.0,544.2611111111111,13.8,4.20624,FAC006,6
Q0002556,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4924411_92148213_89190712_125768414,4924411,BAYTOWN REFINERY,48201,2,92148213,89190712,125768414,30699999,SO2,-94.999364,29.743931,306652.7553998865,3292085.477381153,0.0,0.06351359377005691,0.0018270726487428558,1484.3762,42.70051487376928,4.278807068589278e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,170.0,51.816,5.0,1.524,485.0,524.8166666666666,23.8,7.25424,FAC006,6
Q0002581,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4924411_99274913_96194212_138936114,4924411,BAYTOWN REFINERY,48201,2,99274913,96194212,138936114,30699999,SO2,-95.003056,29.745833,306299.3066115483,3292302.482779038,0.0,22.53144738992769,0.6481540221415281,1484.3762,42.70051487376928,0.015179068075820461,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,15.0,4.572,3.0,0.9144,300.0,422.0388888888889,10.0,3.048,FAC006,6
Q0002582,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4924411_99275013_96194312_138936214,4924411,BAYTOWN REFINERY,48201,2,99275013,96194312,138936214,30699999,SO2,-95.003056,29.745833,306299.3066115483,3292302.482779038,0.0,1.3496638676137094,0.03882529378578568,1484.3762,42.70051487376928,0.0009092465020752215,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,15.0,4.572,3.0,0.9144,300.0,422.0388888888889,10.0,3.048,FAC006,6
Q0002583,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4924411_99275113_96194412_138936314,4924411,BAYTOWN REFINERY,48201,2,99275113,96194412,138936314,30699999,SO2,-95.003056,29.745833,306299.3066115483,3292302.482779038,0.0,1.2861502738436523,0.036998221137042826,1484.3762,42.70051487376928,0.0008664584313893286,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,15.0,4.572,3.0,0.9144,300.0,422.0388888888889,10.0,3.048,FAC006,6
Q0002584,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4924411_99275213_96194512_138936414,4924411,BAYTOWN REFINERY,48201,2,99275213,96194512,138936414,30699999,SO2,-95.003056,29.745833,306299.3066115483,3292302.482779038,0.0,1.4290558598262804,0.04110913459671425,1484.3762,42.70051487376928,0.0009627315904325874,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,15.0,4.572,3.0,0.9144,300.0,422.0388888888889,10.0,3.048,FAC006,6
Q0002585,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4924411_99275313_96194612_138936514,4924411,BAYTOWN REFINERY,48201,2,99275313,96194612,138936514,30699999,SO2,-95.003056,29.745833,306299.3066115483,3292302.482779038,0.0,1.4290558598262804,0.04110913459671425,1484.3762,42.70051487376928,0.0009627315904325874,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,15.0,4.572,3.0,0.9144,300.0,422.0388888888889,10.0,3.048,FAC006,6
Q0002586,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4924411_99275713_96195012_138936914,4924411,BAYTOWN REFINERY,48201,2,99275713,96195012,138936914,40301099,SO2,-95.013867,29.72735,305217.90429459536,3290272.045226261,0.0,2.5405437508022763,0.07308290594971423,1484.3762,42.70051487376928,0.001711522827435711,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,30.0,9.144,29.9,9.11352,68.0,293.15,0.1,0.03048,FAC006,6
Q0000298,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_6671511_127792413_18305312_183894114,6671511,LBC HOUSTON BAYPORT TERMINAL,48201,2,127792413,18305312,183894114,40899997,SO2,-95.027678,29.605511,303645.16934425046,3276791.011945423,0.0,0.11037202798978958,0.003175032328614599,4.7466,0.1365437305582192,0.023252860571733362,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,50.0,15.24,1.0,0.3048,901.0,755.9277777777777,6.3636,1.93962528,FAC007,7
Q0000775,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_6671511_18839713_18319112_6244714,6671511,LBC HOUSTON BAYPORT TERMINAL,48201,2,18839713,18319112,6244714,40301150,SO2,-95.029386,29.609297,303487.08188917517,3277213.5369438296,0.0,0.44594880560811756,0.01282844848011513,4.7466,0.1365437305582192,0.09395120836137816,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,68.0,293.15,0.1,0.03048,FAC007,7
Q0000776,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_6671511_18840913_18313712_6243314,6671511,LBC HOUSTON BAYPORT TERMINAL,48201,2,18840913,18313712,6243314,40301150,SO2,-95.029792,29.608931,303447.04857819085,3277173.658976639,0.0,0.39260132075232085,0.011293820620571753,4.7466,0.1365437305582192,0.08271211409268125,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,68.0,293.15,0.1,0.03048,FAC007,7
Q0000777,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_6671511_18841013_18307512_6243214,6671511,LBC HOUSTON BAYPORT TERMINAL,48201,2,18841013,18307512,6243214,40301150,SO2,-95.028056,29.607778000000003,303612.9528181164,3277042.9205289367,0.0,0.8296890187064248,0.023867364812152563,4.7466,0.1365437305582192,0.17479648984671656,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,68.0,293.15,0.1,0.03048,FAC007,7
Q0000778,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_6671511_18841213_18320312_6243014,6671511,LBC HOUSTON BAYPORT TERMINAL,48201,2,18841213,18320312,6243014,40301150,SO2,-95.029367,29.608946999999997,303488.24296349095,3277174.7116442625,0.0,0.503154187673825,0.014474055077523789,4.7466,0.1365437305582192,0.10600307328905427,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,68.0,293.15,0.1,0.03048,FAC007,7
Q0000779,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_6671511_18841813_113239612_155464414,6671511,LBC HOUSTON BAYPORT TERMINAL,48201,2,18841813,113239612,155464414,40899997,SO2,-95.027261,29.608933,303692.19215784385,3277169.590720222,0.0,0.08276395108136596,0.002380840735766163,4.7466,0.1365437305582192,0.017436470543413383,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,50.0,15.24,1.24,0.377952,800.0,699.8166666666666,20.514,6.2526672,FAC007,7
Q0000780,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_6671511_18847813_113239612_155464314,6671511,LBC HOUSTON BAYPORT TERMINAL,48201,2,18847813,113239612,155464314,40899997,SO2,-95.027261,29.608933,303692.19215784385,3277169.590720222,0.0,0.08276395108136596,0.002380840735766163,4.7466,0.1365437305582192,0.017436470543413383,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,50.0,15.24,1.24,0.377952,800.0,699.8166666666666,20.514,6.2526672,FAC007,7
Q0000781,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_6671511_18851113_18307612_6137914,6671511,LBC HOUSTON BAYPORT TERMINAL,48201,2,18851113,18307612,6137914,40301150,SO2,-95.0275,29.607956,303667.1498036919,3277061.7075428106,0.0,0.5190077340208018,0.014930108328438938,4.7466,0.1365437305582192,0.10934305271579696,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,68.0,293.15,0.1,0.03048,FAC007,7
Q0000782,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_6671511_18854213_18322112_5953314,6671511,LBC HOUSTON BAYPORT TERMINAL,48201,2,18854213,18322112,5953314,40301150,SO2,-95.028611,29.609328,303562.20429357106,3277215.6589955357,0.0,0.252812826536962,0.007272575415734367,4.7466,0.1365437305582192,0.05326187724623141,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,68.0,293.15,0.1,0.03048,FAC007,7
Q0000783,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_6671511_18854313_18322212_5953214,6671511,LBC HOUSTON BAYPORT TERMINAL,48201,2,18854313,18322212,5953214,40301150,SO2,-95.028056,29.609333000000003,303615.9682341005,3277215.272564053,0.0,0.18783137040752826,0.0054032772998159955,4.7466,0.1365437305582192,0.039571771459050324,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,68.0,293.15,0.1,0.03048,FAC007,7
Q0000784,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_6671511_18854713_18310712_5952814,6671511,LBC HOUSTON BAYPORT TERMINAL,48201,2,18854713,18310712,5952814,40301150,SO2,-95.027967,29.610131,303626.1357320035,3277303.5699440264,0.0,0.5780215054036549,0.016627736209221946,4.7466,0.1365437305582192,0.12177590388986957,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,70.0,294.26111111111106,0.1,0.03048,FAC007,7
Q0000785,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_6671511_18854813_18318212_5952714,6671511,LBC HOUSTON BAYPORT TERMINAL,48201,2,18854813,18318212,5952714,40301150,SO2,-95.028325,29.610153000000004,303591.5047699406,3277306.615060871,0.0,0.5604198493834373,0.01612139571771159,4.7466,0.1365437305582192,0.11806763775827693,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,70.0,294.26111111111106,0.1,0.03048,FAC007,7
Q0000786,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_6671511_18856513_18310212_5950914,6671511,LBC HOUSTON BAYPORT TERMINAL,48201,2,18856513,18310212,5950914,40301150,SO2,-95.028319,29.609783,303591.36827323877,3277265.595071834,0.0,0.2012134513544061,0.005788234796786199,4.7466,0.1365437305582192,0.042391069682384465,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,70.0,294.26111111111106,0.1,0.03048,FAC007,7
Q0000280,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_126609013_128224212_181879114,4168511,DEER PARK CHEMICALS,48201,2,126609013,128224212,181879114,40301102,SO2,-95.138969,29.717646999999996,293095.27448915783,3289414.1254037386,0.0,0.015135787653818776,0.00043540574541555034,297.66040000000004,8.562689389342212,5.084918132818062e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,50.0,15.24,3.0,0.9144,75.0,297.0388888888889,0.1,0.03048,FAC008,8
Q0000281,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_126609113_128224612_181879214,4168511,DEER PARK CHEMICALS,48201,2,126609113,128224612,181879214,40301102,SO2,-95.138969,29.717646999999996,293095.27448915783,3289414.1254037386,0.0,0.17784550493237064,0.005116017508632717,297.66040000000004,8.562689389342212,0.0005974778806061223,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,50.0,15.24,3.0,0.9144,75.0,297.0388888888889,0.1,0.03048,FAC008,8
Q0000282,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_126609213_128224312_181879314,4168511,DEER PARK CHEMICALS,48201,2,126609213,128224312,181879314,40301102,SO2,-95.133744,29.715247,293595.9008438025,3289138.75420307,0.0,0.16270971727855182,0.004680611763217166,297.66040000000004,8.562689389342212,0.0005466286992779416,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,50.0,15.24,3.0,0.9144,75.0,297.0388888888889,0.1,0.03048,FAC008,8
Q0000283,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_126609313_128224412_181879414,4168511,DEER PARK CHEMICALS,48201,2,126609313,128224412,181879414,40301102,SO2,-95.132608,29.715403,293706.13505595515,3289154.0162252747,0.0,0.15892577036509714,0.004571760326863278,297.66040000000004,8.562689389342212,0.0005339164039458964,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,50.0,15.24,3.0,0.9144,75.0,297.0388888888889,0.1,0.03048,FAC008,8
Q0000284,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_126609413_128224512_181879514,4168511,DEER PARK CHEMICALS,48201,2,126609413,128224512,181879514,40301102,SO2,-95.132608,29.715403,293706.13505595515,3289154.0162252747,0.0,0.22703681480728166,0.006531086181233255,297.66040000000004,8.562689389342212,0.0007627377199227093,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,50.0,15.24,3.0,0.9144,82.0,300.92777777777775,0.1,0.03048,FAC008,8
Q0000498,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_139198213_144520912_220943414,4168511,DEER PARK CHEMICALS,48201,3,139198213,144520912,220943414,40301109,SO2,-95.131389,29.723889,293841.4354867736,3290092.4505533036,0.0,0.01891973456727347,0.0005442571817694379,297.66040000000004,8.562689389342212,6.356147666022577e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,1.0,0.3048,0.1,0.03048,30.0,272.0388888888889,0.1,0.03048,FAC008,8
Q0000499,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_139198413_144521112_220943714,4168511,DEER PARK CHEMICALS,48201,3,139198413,144521112,220943714,40301109,SO2,-95.131392,29.723881,293841.1288801998,3290091.5691673816,0.0,0.07567893826909387,0.0021770287270777514,297.66040000000004,8.562689389342212,0.0002542459066409031,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,1.0,0.3048,0.1,0.03048,30.0,272.0388888888889,0.1,0.03048,FAC008,8
Q0000563,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_156273313_166658012_242396714,4168511,DEER PARK CHEMICALS,48201,2,156273313,166658012,242396714,40301117,SO2,-95.126944,29.722222,294268.07682089286,3289899.7486993154,0.0,0.08324683209600327,0.0023947315997855266,297.66040000000004,8.562689389342212,0.0002796704973049934,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,60.0,18.288,2.0,0.6096,75.0,297.0388888888889,0.1,0.03048,FAC008,8
Q0000564,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_156273913_166658612_242397314,4168511,DEER PARK CHEMICALS,48201,3,156273913,166658612,242397314,40301197,SO2,-95.137211,29.719622,293269.4181288915,3289629.892040836,0.0,0.05297525678836571,0.001523920108954426,297.66040000000004,8.562689389342212,0.00017797213464863215,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,1.0,0.3048,0.1,0.03048,30.0,272.0388888888889,0.1,0.03048,FAC008,8
Q0000565,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_156274013_166658712_242397414,4168511,DEER PARK CHEMICALS,48201,3,156274013,166658712,242397414,40301197,SO2,-95.138214,29.719631,293172.3942044683,3289632.6854360537,0.0,0.011351840740364081,0.0003265543090616627,297.66040000000004,8.562689389342212,3.813688599613546e-05,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,1.0,0.3048,0.1,0.03048,30.0,272.0388888888889,0.1,0.03048,FAC008,8
Q0001632,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32853413_31504212_6417114,4168511,DEER PARK CHEMICALS,48201,3,32853413,31504212,6417114,40301198,SO2,-95.132347,29.712536,293725.5234093437,3288835.764326649,0.0,6.254864247940609,0.17993142429297618,297.66040000000004,8.562689389342212,0.02101342418387064,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001633,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32856913_31525712_6267414,4168511,DEER PARK CHEMICALS,48201,2,32856913,31525712,6267414,40301102,SO2,-95.132042,29.718017,293766.2460541165,3289442.7481570495,0.0,6.008907698566054,0.17285608092997345,297.66040000000004,8.562689389342212,0.020187124987287704,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,41.0,12.4968,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001634,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32857013_31506412_6267314,4168511,DEER PARK CHEMICALS,48201,2,32857013,31506412,6267314,40301102,SO2,-95.133403,29.717311,293633.11938921583,3289366.9242123733,0.0,0.3367712752974678,0.009687777835495995,297.66040000000004,8.562689389342212,0.0011313942845520189,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,40.0,12.192,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001635,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32857113_31443412_6267214,4168511,DEER PARK CHEMICALS,48201,2,32857113,31443412,6267214,40301197,SO2,-95.129983,29.719,293967.47037937946,3289548.031611571,0.0,0.4427217888741992,0.012735618053404849,297.66040000000004,8.562689389342212,0.0014873385538492832,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,72.0,295.3722222222222,0.1,0.03048,FAC008,8
Q0001636,nonegu,run1_top20_facility_srcgroup_members_2021.csv,ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,2021hb_cb6_21k/inputs/ptnonipm/nonegu_norailyard_2021_POINT_20240502_17may2024_v0.csv,y2024v0csv_4168511_32857213_31563612_6267114,4168511,DEER PARK CHEMICALS,48201,3,32857213,31563612,6267114,40301150,SO2,-95.116047,29.725528000000004,295329.0651882505,3290246.8296955377,0.0,0.5032649394894743,0.014477241035067047,297.66040000000004,8.562689389342212,0.0016907352791620054,fixed benzene facility-z/h0 source geometry; facility-total point-ready SO2 allocated by existing geometry weights,48.0,14.630400000000002,3.0,0.9144,85.0,302.59444444444443,0.1,0.03048,FAC008,8
